user_id,product_id,event_type,score,segment
user_0086,p074,view,5,daily_wear
user_0086,p072,click,3,daily_wear
user_0086,p082,add_to_cart,5,daily_wear
user_0086,p069,click,3,daily_wear
user_0086,p052,view,1,daily_wear
user_0086,p075,add_to_cart,3,daily_wear
user_0086,p052,click,5,daily_wear
user_0086,p006,view,4,daily_wear
user_0086,p072,add_to_cart,5,daily_wear
user_0086,p086,add_to_cart,4,daily_wear
user_0086,p079,click,3,daily_wear
user_0086,p017,view,1,daily_wear
user_0086,p017,view,2,daily_wear
user_0086,p023,click,2,daily_wear
user_0086,p065,view,4,daily_wear
user_0086,p017,view,2,daily_wear
user_0086,p019,click,4,daily_wear
user_0086,p045,add_to_cart,5,daily_wear
user_0087,p086,click,2,daily_wear
user_0087,p010,view,5,daily_wear
user_0087,p051,view,1,daily_wear
user_0087,p052,purchase,4,daily_wear
user_0087,p065,view,3,daily_wear
user_0087,p051,click,4,daily_wear
user_0087,p010,purchase,3,daily_wear
user_0087,p072,view,4,daily_wear
user_0087,p082,add_to_cart,1,daily_wear
user_0087,p006,click,5,daily_wear
user_0087,p051,click,1,daily_wear
user_0087,p023,view,2,daily_wear
user_0087,p051,add_to_cart,2,daily_wear
user_0087,p052,view,5,daily_wear
user_0087,p037,view,3,daily_wear
user_0087,p081,view,5,daily_wear
user_0087,p072,click,5,daily_wear
user_0087,p069,view,1,daily_wear
user_0087,p045,view,1,daily_wear
user_0087,p037,view,3,daily_wear
user_0087,p019,view,4,daily_wear
user_0087,p037,view,1,daily_wear
user_0087,p069,view,4,daily_wear
user_0087,p017,view,2,daily_wear
user_0088,p017,view,4,daily_wear
user_0088,p017,view,2,daily_wear
user_0088,p082,add_to_cart,4,daily_wear
user_0088,p037,add_to_cart,4,daily_wear
user_0088,p048,view,4,daily_wear
user_0088,p074,view,3,daily_wear
user_0088,p052,view,4,daily_wear
user_0088,p079,view,3,daily_wear
user_0088,p045,view,3,daily_wear
user_0088,p074,click,3,daily_wear
user_0088,p079,view,2,daily_wear
user_0088,p006,view,1,daily_wear
user_0088,p086,view,5,daily_wear
user_0088,p074,click,2,daily_wear
user_0088,p017,click,5,daily_wear
user_0088,p010,view,4,daily_wear
user_0088,p075,add_to_cart,5,daily_wear
user_0088,p023,view,1,daily_wear
user_0088,p082,view,5,daily_wear
user_0088,p045,view,3,daily_wear
user_0088,p048,click,2,daily_wear
user_0088,p006,purchase,3,daily_wear
user_0089,p023,view,4,daily_wear
user_0089,p082,add_to_cart,5,daily_wear
user_0089,p086,add_to_cart,4,daily_wear
user_0089,p074,view,3,daily_wear
user_0089,p073,view,1,daily_wear
user_0089,p037,click,3,daily_wear
user_0089,p017,click,1,daily_wear
user_0089,p010,view,3,daily_wear
user_0089,p048,view,1,daily_wear
user_0089,p006,view,2,daily_wear
user_0089,p069,click,2,daily_wear
user_0089,p074,view,4,daily_wear
user_0089,p082,view,3,daily_wear
user_0089,p069,click,4,daily_wear
user_0089,p074,click,1,daily_wear
user_0089,p069,click,4,daily_wear
user_0089,p051,view,2,daily_wear
user_0089,p051,view,2,daily_wear
user_0089,p045,view,5,daily_wear
user_0089,p019,view,3,daily_wear
user_0089,p081,click,2,daily_wear
user_0090,p048,purchase,4,daily_wear
user_0090,p019,click,4,daily_wear
user_0090,p079,view,4,daily_wear
user_0090,p081,view,2,daily_wear
user_0090,p037,view,4,daily_wear
user_0090,p069,click,1,daily_wear
user_0090,p072,view,3,daily_wear
user_0090,p069,view,4,daily_wear
user_0091,p023,view,3,daily_wear
user_0091,p065,view,1,daily_wear
user_0091,p052,view,2,daily_wear
user_0091,p023,view,4,daily_wear
user_0091,p019,view,5,daily_wear
user_0091,p074,view,3,daily_wear
user_0091,p098,click,5,daily_wear
user_0091,p073,click,4,daily_wear
user_0091,p006,view,5,daily_wear
user_0091,p019,click,1,daily_wear
user_0091,p069,click,5,daily_wear
user_0091,p072,view,1,daily_wear
user_0091,p081,view,5,daily_wear
user_0092,p051,view,4,daily_wear
user_0092,p069,click,4,daily_wear
user_0092,p037,view,3,daily_wear
user_0092,p045,view,1,daily_wear
user_0092,p082,add_to_cart,4,daily_wear
user_0092,p010,view,2,daily_wear
user_0092,p074,click,5,daily_wear
user_0092,p019,view,4,daily_wear
user_0092,p023,view,2,daily_wear
user_0092,p079,view,5,daily_wear
user_0092,p010,click,3,daily_wear
user_0092,p052,click,4,daily_wear
user_0092,p079,click,5,daily_wear
user_0092,p073,click,5,daily_wear
user_0092,p037,view,5,daily_wear
user_0092,p052,view,5,daily_wear
user_0092,p037,click,4,daily_wear
user_0092,p075,click,4,daily_wear
user_0092,p065,click,3,daily_wear
user_0092,p074,add_to_cart,4,daily_wear
user_0092,p082,click,1,daily_wear
user_0092,p082,view,2,daily_wear
user_0092,p074,view,3,daily_wear
user_0092,p037,click,3,daily_wear
user_0092,p069,view,2,daily_wear
user_0092,p017,view,2,daily_wear
user_0092,p098,view,4,daily_wear
user_0092,p006,add_to_cart,2,daily_wear
user_0092,p073,click,1,daily_wear
user_0093,p069,view,3,daily_wear
user_0093,p074,click,4,daily_wear
user_0093,p019,click,3,daily_wear
user_0093,p017,view,4,daily_wear
user_0093,p082,view,1,daily_wear
user_0093,p082,view,2,daily_wear
user_0093,p048,purchase,5,daily_wear
user_0093,p017,view,4,daily_wear
user_0093,p082,view,4,daily_wear
user_0093,p075,click,5,daily_wear
user_0093,p079,click,5,daily_wear
user_0093,p006,click,2,daily_wear
user_0093,p079,view,5,daily_wear
user_0093,p072,click,5,daily_wear
user_0093,p074,click,3,daily_wear
user_0093,p075,add_to_cart,4,daily_wear
user_0093,p081,click,1,daily_wear
user_0093,p006,view,3,daily_wear
user_0093,p045,click,3,daily_wear
user_0093,p098,view,3,daily_wear
user_0093,p069,click,4,daily_wear
user_0093,p081,view,1,daily_wear
user_0093,p072,click,5,daily_wear
user_0093,p023,click,5,daily_wear
user_0093,p082,view,5,daily_wear
user_0093,p072,view,2,daily_wear
user_0093,p006,click,4,daily_wear
user_0094,p073,view,1,daily_wear
user_0094,p017,view,2,daily_wear
user_0094,p075,view,2,daily_wear
user_0094,p073,click,4,daily_wear
user_0094,p006,view,1,daily_wear
user_0094,p074,click,1,daily_wear
user_0094,p006,purchase,4,daily_wear
user_0095,p048,view,3,daily_wear
user_0095,p069,view,1,daily_wear
user_0095,p023,click,1,daily_wear
user_0095,p073,view,4,daily_wear
user_0095,p051,view,5,daily_wear
user_0095,p065,click,2,daily_wear
user_0095,p037,view,1,daily_wear
user_0095,p086,click,1,daily_wear
user_0095,p048,click,4,daily_wear
user_0095,p086,click,4,daily_wear
user_0095,p072,view,2,daily_wear
user_0095,p098,click,5,daily_wear
user_0095,p079,click,2,daily_wear
user_0095,p098,add_to_cart,5,daily_wear
user_0095,p069,view,3,daily_wear
user_0095,p045,click,1,daily_wear
user_0095,p079,view,1,daily_wear
user_0095,p037,view,1,daily_wear
user_0095,p023,add_to_cart,5,daily_wear
user_0095,p010,add_to_cart,4,daily_wear
user_0095,p019,view,3,daily_wear
user_0095,p052,view,4,daily_wear
user_0095,p006,click,5,daily_wear
user_0095,p065,click,1,daily_wear
user_0095,p072,click,5,daily_wear
user_0096,p069,view,3,daily_wear
user_0096,p072,view,5,daily_wear
user_0096,p051,click,4,daily_wear
user_0096,p045,click,1,daily_wear
user_0096,p074,view,4,daily_wear
user_0096,p023,view,5,daily_wear
user_0096,p073,click,1,daily_wear
user_0096,p081,add_to_cart,4,daily_wear
user_0096,p075,click,5,daily_wear
user_0096,p048,click,2,daily_wear
user_0096,p072,view,1,daily_wear
user_0096,p037,view,5,daily_wear
user_0096,p082,click,2,daily_wear
user_0096,p098,view,4,daily_wear
user_0096,p073,view,2,daily_wear
user_0096,p045,view,3,daily_wear
user_0097,p082,view,5,daily_wear
user_0097,p079,view,5,daily_wear
user_0097,p037,click,1,daily_wear
user_0097,p086,click,4,daily_wear
user_0097,p010,click,3,daily_wear
user_0097,p051,view,3,daily_wear
user_0097,p052,view,3,daily_wear
user_0097,p006,view,5,daily_wear
user_0097,p065,view,5,daily_wear
user_0097,p074,click,5,daily_wear
user_0097,p074,click,4,daily_wear
user_0097,p017,view,2,daily_wear
user_0097,p052,add_to_cart,4,daily_wear
user_0097,p017,click,1,daily_wear
user_0097,p079,view,5,daily_wear
user_0097,p051,add_to_cart,4,daily_wear
user_0097,p048,click,1,daily_wear
user_0097,p010,view,1,daily_wear
user_0097,p079,view,1,daily_wear
user_0097,p086,view,2,daily_wear
user_0097,p098,view,5,daily_wear
user_0097,p079,view,5,daily_wear
user_0097,p023,view,5,daily_wear
user_0097,p010,click,5,daily_wear
user_0097,p019,view,1,daily_wear
user_0098,p098,view,2,daily_wear
user_0098,p069,click,2,daily_wear
user_0098,p051,click,3,daily_wear
user_0098,p017,view,4,daily_wear
user_0098,p072,click,4,daily_wear
user_0098,p069,view,1,daily_wear
user_0098,p079,view,1,daily_wear
user_0098,p069,add_to_cart,2,daily_wear
user_0098,p072,click,3,daily_wear
user_0098,p019,view,5,daily_wear
user_0098,p048,view,5,daily_wear
user_0098,p098,click,3,daily_wear
user_0099,p006,click,2,daily_wear
user_0099,p006,add_to_cart,3,daily_wear
user_0099,p045,view,4,daily_wear
user_0099,p072,view,3,daily_wear
user_0099,p045,view,1,daily_wear
user_0099,p072,view,4,daily_wear
user_0100,p081,view,4,daily_wear
user_0100,p082,view,5,daily_wear
user_0100,p065,view,1,daily_wear
user_0100,p073,view,5,daily_wear
user_0100,p081,view,3,daily_wear
user_0100,p019,view,1,daily_wear
user_0100,p037,view,4,daily_wear
user_0100,p017,view,5,daily_wear
user_0100,p098,view,3,daily_wear
user_0101,p045,view,1,daily_wear
user_0101,p037,view,4,daily_wear
user_0101,p079,click,5,daily_wear
user_0101,p010,view,3,daily_wear
user_0101,p017,click,3,daily_wear
user_0101,p074,purchase,3,daily_wear
user_0101,p037,click,5,daily_wear
user_0101,p065,add_to_cart,3,daily_wear
user_0101,p086,view,2,daily_wear
user_0101,p017,view,4,daily_wear
user_0101,p086,click,3,daily_wear
user_0101,p019,view,1,daily_wear
user_0101,p079,add_to_cart,4,daily_wear
user_0101,p072,click,2,daily_wear
user_0101,p073,view,1,daily_wear
user_0101,p072,view,2,daily_wear
user_0101,p069,view,1,daily_wear
user_0101,p065,view,3,daily_wear
user_0101,p048,view,4,daily_wear
user_0101,p052,view,4,daily_wear
user_0101,p081,view,4,daily_wear
user_0101,p006,view,3,daily_wear
user_0101,p045,click,4,daily_wear
user_0102,p072,add_to_cart,2,daily_wear
user_0102,p074,view,4,daily_wear
user_0102,p048,view,4,daily_wear
user_0102,p081,view,1,daily_wear
user_0102,p072,click,2,daily_wear
user_0102,p023,add_to_cart,3,daily_wear
user_0102,p051,view,4,daily_wear
user_0102,p023,view,5,daily_wear
user_0102,p019,add_to_cart,5,daily_wear
user_0103,p048,click,3,daily_wear
user_0103,p019,view,5,daily_wear
user_0103,p072,view,1,daily_wear
user_0103,p082,view,2,daily_wear
user_0103,p082,view,2,daily_wear
user_0103,p086,view,5,daily_wear
user_0103,p045,add_to_cart,2,daily_wear
user_0103,p065,click,2,daily_wear
user_0104,p045,view,5,daily_wear
user_0104,p075,view,5,daily_wear
user_0104,p079,view,3,daily_wear
user_0104,p086,click,2,daily_wear
user_0104,p069,click,4,daily_wear
user_0104,p045,view,4,daily_wear
user_0104,p075,view,4,daily_wear
user_0104,p048,view,2,daily_wear
user_0104,p019,view,2,daily_wear
user_0104,p037,view,3,daily_wear
user_0104,p086,click,3,daily_wear
user_0104,p010,view,1,daily_wear
user_0104,p086,click,3,daily_wear
user_0104,p051,view,4,daily_wear
user_0104,p023,click,2,daily_wear
user_0104,p010,view,3,daily_wear
user_0104,p069,view,2,daily_wear
user_0104,p072,view,2,daily_wear
user_0104,p065,click,1,daily_wear
user_0104,p075,view,4,daily_wear
user_0104,p048,view,4,daily_wear
user_0104,p052,click,5,daily_wear
user_0104,p073,view,5,daily_wear
user_0104,p048,view,3,daily_wear
user_0104,p023,purchase,4,daily_wear
user_0104,p073,view,1,daily_wear
user_0104,p006,click,1,daily_wear
user_0104,p079,click,5,daily_wear
user_0105,p017,view,2,daily_wear
user_0105,p072,view,3,daily_wear
user_0105,p074,purchase,3,daily_wear
user_0105,p017,view,5,daily_wear
user_0105,p045,view,2,daily_wear
user_0105,p074,view,5,daily_wear
user_0105,p081,click,1,daily_wear
user_0105,p065,click,1,daily_wear
user_0105,p065,click,4,daily_wear
user_0105,p006,add_to_cart,2,daily_wear
user_0105,p072,purchase,1,daily_wear
user_0105,p023,view,5,daily_wear
user_0105,p017,view,1,daily_wear
user_0105,p073,view,4,daily_wear
user_0105,p037,view,3,daily_wear
user_0105,p069,view,5,daily_wear
user_0105,p051,click,2,daily_wear
user_0105,p074,click,2,daily_wear
user_0105,p010,view,3,daily_wear
user_0105,p082,view,4,daily_wear
user_0105,p086,view,3,daily_wear
user_0106,p098,view,3,daily_wear
user_0106,p065,view,4,daily_wear
user_0106,p073,click,5,daily_wear
user_0106,p079,click,5,daily_wear
user_0106,p048,view,1,daily_wear
user_0106,p065,view,2,daily_wear
user_0106,p074,click,4,daily_wear
user_0106,p048,add_to_cart,4,daily_wear
user_0106,p069,view,5,daily_wear
user_0106,p079,click,3,daily_wear
user_0106,p052,view,1,daily_wear
user_0106,p086,view,4,daily_wear
user_0107,p048,click,4,daily_wear
user_0107,p079,add_to_cart,1,daily_wear
user_0107,p098,view,3,daily_wear
user_0107,p065,add_to_cart,2,daily_wear
user_0107,p098,click,3,daily_wear
user_0107,p081,view,4,daily_wear
user_0107,p069,click,1,daily_wear
user_0107,p086,view,2,daily_wear
user_0107,p045,purchase,3,daily_wear
user_0107,p072,view,1,daily_wear
user_0108,p065,purchase,1,daily_wear
user_0108,p023,view,2,daily_wear
user_0108,p082,click,4,daily_wear
user_0108,p074,view,3,daily_wear
user_0108,p075,click,5,daily_wear
user_0108,p010,click,3,daily_wear
user_0108,p045,view,1,daily_wear
user_0108,p037,view,1,daily_wear
user_0108,p079,add_to_cart,5,daily_wear
user_0108,p086,click,2,daily_wear
user_0108,p082,click,5,daily_wear
user_0108,p065,click,1,daily_wear
user_0108,p023,add_to_cart,5,daily_wear
user_0108,p098,view,5,daily_wear
user_0108,p074,view,3,daily_wear
user_0108,p086,click,2,daily_wear
user_0108,p098,view,4,daily_wear
user_0108,p048,view,4,daily_wear
user_0108,p072,view,5,daily_wear
user_0108,p010,click,4,daily_wear
user_0109,p081,click,5,daily_wear
user_0109,p052,view,1,daily_wear
user_0109,p023,click,3,daily_wear
user_0109,p023,view,1,daily_wear
user_0109,p082,view,4,daily_wear
user_0109,p048,view,1,daily_wear
user_0109,p073,view,1,daily_wear
user_0109,p017,click,5,daily_wear
user_0109,p073,view,1,daily_wear
user_0109,p086,view,2,daily_wear
user_0109,p037,view,5,daily_wear
user_0109,p052,view,1,daily_wear
user_0109,p069,view,2,daily_wear
user_0109,p045,view,1,daily_wear
user_0109,p075,click,1,daily_wear
user_0109,p006,view,3,daily_wear
user_0109,p073,view,2,daily_wear
user_0109,p052,view,3,daily_wear
user_0109,p037,view,5,daily_wear
user_0109,p051,view,4,daily_wear
user_0109,p051,click,3,daily_wear
user_0110,p081,purchase,1,daily_wear
user_0110,p045,view,4,daily_wear
user_0110,p098,view,3,daily_wear
user_0110,p051,view,3,daily_wear
user_0110,p098,click,2,daily_wear
user_0110,p017,view,2,daily_wear
user_0110,p019,add_to_cart,3,daily_wear
user_0110,p081,click,4,daily_wear
user_0110,p052,view,4,daily_wear
user_0110,p048,view,3,daily_wear
user_0110,p069,click,3,daily_wear
user_0111,p098,purchase,1,daily_wear
user_0111,p079,add_to_cart,1,daily_wear
user_0111,p017,view,1,daily_wear
user_0111,p081,add_to_cart,1,daily_wear
user_0111,p098,view,4,daily_wear
user_0111,p023,view,1,daily_wear
user_0111,p052,view,5,daily_wear
user_0111,p079,add_to_cart,4,daily_wear
user_0112,p023,view,4,daily_wear
user_0112,p052,view,5,daily_wear
user_0112,p023,click,5,daily_wear
user_0112,p098,view,5,daily_wear
user_0112,p019,add_to_cart,2,daily_wear
user_0112,p017,click,2,daily_wear
user_0112,p086,view,1,daily_wear
user_0112,p048,click,1,daily_wear
user_0112,p006,view,4,daily_wear
user_0112,p081,view,4,daily_wear
user_0112,p079,view,4,daily_wear
user_0112,p010,view,5,daily_wear
user_0112,p073,view,2,daily_wear
user_0112,p074,click,1,daily_wear
user_0112,p051,view,3,daily_wear
user_0112,p082,view,4,daily_wear
user_0112,p010,click,3,daily_wear
user_0112,p023,view,5,daily_wear
user_0112,p086,click,3,daily_wear
user_0112,p052,view,5,daily_wear
user_0112,p065,click,4,daily_wear
user_0112,p048,view,5,daily_wear
user_0112,p069,add_to_cart,1,daily_wear
user_0112,p051,view,1,daily_wear
user_0112,p045,view,2,daily_wear
user_0113,p086,view,5,daily_wear
user_0113,p019,click,3,daily_wear
user_0113,p023,purchase,1,daily_wear
user_0113,p098,view,1,daily_wear
user_0113,p086,view,4,daily_wear
user_0113,p017,view,5,daily_wear
user_0113,p072,add_to_cart,1,daily_wear
user_0113,p017,view,2,daily_wear
user_0113,p023,purchase,3,daily_wear
user_0113,p037,view,2,daily_wear
user_0113,p072,view,4,daily_wear
user_0113,p019,view,2,daily_wear
user_0113,p079,click,4,daily_wear
user_0113,p082,add_to_cart,5,daily_wear
user_0113,p019,view,2,daily_wear
user_0113,p079,view,4,daily_wear
user_0113,p065,view,3,daily_wear
user_0113,p073,purchase,2,daily_wear
user_0113,p010,view,4,daily_wear
user_0113,p065,view,2,daily_wear
user_0113,p079,click,3,daily_wear
user_0113,p048,view,2,daily_wear
user_0113,p074,click,5,daily_wear
user_0113,p072,view,5,daily_wear
user_0113,p081,view,2,daily_wear
user_0113,p069,click,1,daily_wear
user_0113,p082,view,2,daily_wear
user_0113,p052,click,4,daily_wear
user_0113,p086,view,2,daily_wear
user_0114,p023,click,4,daily_wear
user_0114,p019,click,4,daily_wear
user_0114,p019,view,4,daily_wear
user_0114,p048,view,1,daily_wear
user_0114,p082,click,2,daily_wear
user_0114,p006,view,1,daily_wear
user_0114,p074,view,5,daily_wear
user_0114,p075,click,2,daily_wear
user_0114,p065,view,4,daily_wear
user_0114,p073,click,1,daily_wear
user_0114,p079,view,3,daily_wear
user_0114,p098,view,3,daily_wear
user_0114,p086,view,5,daily_wear
user_0114,p065,click,1,daily_wear
user_0114,p069,view,4,daily_wear
user_0114,p086,view,2,daily_wear
user_0114,p010,click,2,daily_wear
user_0114,p098,view,1,daily_wear
user_0115,p081,add_to_cart,4,daily_wear
user_0115,p082,view,4,daily_wear
user_0115,p019,add_to_cart,4,daily_wear
user_0115,p037,click,4,daily_wear
user_0115,p081,view,1,daily_wear
user_0115,p081,view,2,daily_wear
user_0115,p017,click,4,daily_wear
user_0115,p017,view,3,daily_wear
user_0115,p045,view,1,daily_wear
user_0115,p023,click,3,daily_wear
user_0115,p048,click,5,daily_wear
user_0115,p052,view,1,daily_wear
user_0115,p075,view,3,daily_wear
user_0116,p037,view,4,daily_wear
user_0116,p006,click,2,daily_wear
user_0116,p052,view,1,daily_wear
user_0116,p010,view,2,daily_wear
user_0116,p048,view,5,daily_wear
user_0116,p074,view,4,daily_wear
user_0116,p037,view,5,daily_wear
user_0116,p072,view,5,daily_wear
user_0116,p052,view,4,daily_wear
user_0116,p017,view,2,daily_wear
user_0116,p048,view,2,daily_wear
user_0116,p045,view,5,daily_wear
user_0116,p072,purchase,3,daily_wear
user_0116,p073,click,2,daily_wear
user_0116,p010,view,1,daily_wear
user_0116,p019,view,1,daily_wear
user_0116,p045,view,1,daily_wear
user_0116,p098,view,2,daily_wear
user_0116,p082,view,3,daily_wear
user_0116,p045,click,1,daily_wear
user_0116,p082,view,5,daily_wear
user_0116,p082,view,4,daily_wear
user_0116,p065,view,5,daily_wear
user_0116,p045,add_to_cart,2,daily_wear
user_0116,p079,view,5,daily_wear
user_0116,p073,click,2,daily_wear
user_0116,p010,click,4,daily_wear
user_0116,p082,view,5,daily_wear
user_0117,p006,view,4,daily_wear
user_0117,p065,view,1,daily_wear
user_0117,p081,click,5,daily_wear
user_0117,p019,view,5,daily_wear
user_0117,p017,view,1,daily_wear
user_0117,p051,view,3,daily_wear
user_0117,p045,click,4,daily_wear
user_0117,p051,view,3,daily_wear
user_0117,p048,add_to_cart,3,daily_wear
user_0117,p081,view,2,daily_wear
user_0117,p075,view,5,daily_wear
user_0117,p019,view,5,daily_wear
user_0117,p074,view,3,daily_wear
user_0117,p006,view,5,daily_wear
user_0117,p037,view,1,daily_wear
user_0117,p073,view,5,daily_wear
user_0118,p074,view,1,daily_wear
user_0118,p074,click,5,daily_wear
user_0118,p051,view,5,daily_wear
user_0118,p072,view,1,daily_wear
user_0118,p048,view,4,daily_wear
user_0118,p069,view,3,daily_wear
user_0118,p082,view,3,daily_wear
user_0118,p037,click,4,daily_wear
user_0118,p052,click,5,daily_wear
user_0118,p037,view,2,daily_wear
user_0118,p048,view,4,daily_wear
user_0119,p075,view,1,daily_wear
user_0119,p069,click,3,daily_wear
user_0119,p052,view,1,daily_wear
user_0119,p069,view,1,daily_wear
user_0119,p006,view,3,daily_wear
user_0119,p072,view,2,daily_wear
user_0119,p019,view,3,daily_wear
user_0119,p019,view,3,daily_wear
user_0119,p098,view,5,daily_wear
user_0119,p052,purchase,5,daily_wear
user_0119,p081,view,4,daily_wear
user_0119,p065,click,4,daily_wear
user_0119,p082,purchase,3,daily_wear
user_0119,p073,view,3,daily_wear
user_0119,p048,view,1,daily_wear
user_0119,p098,view,5,daily_wear
user_0119,p051,view,4,daily_wear
user_0119,p017,view,3,daily_wear
user_0119,p051,view,5,daily_wear
user_0119,p075,add_to_cart,4,daily_wear
user_0120,p069,view,3,daily_wear
user_0120,p045,add_to_cart,4,daily_wear
user_0120,p017,view,5,daily_wear
user_0120,p048,view,1,daily_wear
user_0120,p073,view,3,daily_wear
user_0120,p023,click,5,daily_wear
user_0120,p079,click,1,daily_wear
user_0120,p072,click,1,daily_wear
user_0120,p023,view,3,daily_wear
user_0120,p081,view,3,daily_wear
user_0120,p075,view,3,daily_wear
user_0120,p052,view,1,daily_wear
user_0120,p069,click,3,daily_wear
user_0120,p073,add_to_cart,1,daily_wear
user_0120,p074,add_to_cart,4,daily_wear
user_0121,p051,purchase,5,daily_wear
user_0121,p079,view,1,daily_wear
user_0121,p010,view,5,daily_wear
user_0121,p006,view,2,daily_wear
user_0121,p069,view,4,daily_wear
user_0121,p065,add_to_cart,4,daily_wear
user_0121,p017,view,5,daily_wear
user_0121,p017,view,3,daily_wear
user_0122,p010,view,5,daily_wear
user_0122,p065,view,2,daily_wear
user_0122,p074,view,5,daily_wear
user_0122,p098,click,4,daily_wear
user_0122,p079,view,4,daily_wear
user_0122,p019,view,1,daily_wear
user_0122,p073,add_to_cart,5,daily_wear
user_0122,p098,view,4,daily_wear
user_0122,p023,view,2,daily_wear
user_0122,p006,view,5,daily_wear
user_0122,p082,click,2,daily_wear
user_0122,p079,add_to_cart,4,daily_wear
user_0122,p048,view,2,daily_wear
user_0122,p037,view,5,daily_wear
user_0122,p010,view,4,daily_wear
user_0122,p052,view,3,daily_wear
user_0122,p052,view,5,daily_wear
user_0122,p081,view,1,daily_wear
user_0122,p079,view,4,daily_wear
user_0123,p010,view,2,daily_wear
user_0123,p098,view,5,daily_wear
user_0123,p074,view,1,daily_wear
user_0123,p045,add_to_cart,4,daily_wear
user_0123,p075,view,1,daily_wear
user_0124,p098,view,3,daily_wear
user_0124,p017,view,4,daily_wear
user_0124,p045,add_to_cart,4,daily_wear
user_0124,p075,view,2,daily_wear
user_0124,p082,view,3,daily_wear
user_0124,p023,view,3,daily_wear
user_0124,p010,click,1,daily_wear
user_0124,p052,view,4,daily_wear
user_0124,p037,add_to_cart,2,daily_wear
user_0124,p069,click,1,daily_wear
user_0124,p081,view,5,daily_wear
user_0124,p082,view,1,daily_wear
user_0124,p023,view,4,daily_wear
user_0124,p086,view,5,daily_wear
user_0124,p081,view,3,daily_wear
user_0124,p023,view,2,daily_wear
user_0124,p074,view,2,daily_wear
user_0124,p017,click,3,daily_wear
user_0124,p045,view,5,daily_wear
user_0124,p048,view,5,daily_wear
user_0124,p017,click,5,daily_wear
user_0124,p086,view,5,daily_wear
user_0124,p072,add_to_cart,4,daily_wear
user_0124,p098,view,5,daily_wear
user_0124,p006,view,5,daily_wear
user_0124,p086,click,3,daily_wear
user_0124,p069,view,1,daily_wear
user_0124,p075,view,4,daily_wear
user_0124,p045,view,5,daily_wear
user_0125,p098,view,2,daily_wear
user_0125,p098,purchase,1,daily_wear
user_0125,p048,view,1,daily_wear
user_0125,p069,view,2,daily_wear
user_0125,p048,add_to_cart,3,daily_wear
user_0125,p079,click,5,daily_wear
user_0125,p051,view,2,daily_wear
user_0126,p075,click,1,daily_wear
user_0126,p086,click,5,daily_wear
user_0126,p052,view,1,daily_wear
user_0126,p072,view,5,daily_wear
user_0126,p048,purchase,5,daily_wear
user_0126,p065,view,5,daily_wear
user_0126,p075,click,4,daily_wear
user_0126,p074,view,2,daily_wear
user_0126,p019,view,5,daily_wear
user_0127,p098,view,1,daily_wear
user_0127,p019,view,2,daily_wear
user_0127,p023,click,5,daily_wear
user_0127,p019,view,4,daily_wear
user_0127,p051,add_to_cart,2,daily_wear
user_0127,p065,view,5,daily_wear
user_0127,p010,view,2,daily_wear
user_0127,p051,view,2,daily_wear
user_0127,p023,view,3,daily_wear
user_0127,p052,view,2,daily_wear
user_0127,p010,view,1,daily_wear
user_0127,p072,view,5,daily_wear
user_0127,p019,click,1,daily_wear
user_0127,p075,click,1,daily_wear
user_0127,p037,view,2,daily_wear
user_0127,p082,view,5,daily_wear
user_0127,p017,view,2,daily_wear
user_0127,p052,view,1,daily_wear
user_0127,p075,view,2,daily_wear
user_0127,p098,click,1,daily_wear
user_0127,p048,view,3,daily_wear
user_0127,p073,click,2,daily_wear
user_0127,p069,view,3,daily_wear
user_0127,p048,view,4,daily_wear
user_0127,p052,click,4,daily_wear
user_0127,p010,view,3,daily_wear
user_0127,p069,view,2,daily_wear
user_0128,p074,view,5,daily_wear
user_0128,p081,add_to_cart,1,daily_wear
user_0128,p069,click,4,daily_wear
user_0128,p037,view,1,daily_wear
user_0128,p074,view,2,daily_wear
user_0128,p098,view,1,daily_wear
user_0128,p045,view,2,daily_wear
user_0128,p048,view,4,daily_wear
user_0128,p074,add_to_cart,5,daily_wear
user_0128,p051,click,4,daily_wear
user_0128,p082,view,1,daily_wear
user_0128,p052,view,2,daily_wear
user_0128,p069,add_to_cart,3,daily_wear
user_0128,p010,view,1,daily_wear
user_0128,p081,view,2,daily_wear
user_0128,p074,view,2,daily_wear
user_0128,p048,purchase,4,daily_wear
user_0128,p017,add_to_cart,5,daily_wear
user_0128,p023,click,5,daily_wear
user_0128,p065,view,4,daily_wear
user_0128,p079,view,4,daily_wear
user_0128,p019,view,3,daily_wear
user_0129,p023,view,5,daily_wear
user_0129,p098,view,1,daily_wear
user_0129,p082,view,3,daily_wear
user_0129,p065,view,2,daily_wear
user_0129,p010,click,3,daily_wear
user_0129,p023,purchase,1,daily_wear
user_0129,p074,add_to_cart,2,daily_wear
user_0129,p017,view,5,daily_wear
user_0129,p006,add_to_cart,1,daily_wear
user_0129,p037,view,3,daily_wear
user_0129,p065,add_to_cart,5,daily_wear
user_0129,p081,view,2,daily_wear
user_0129,p082,add_to_cart,5,daily_wear
user_0129,p086,view,4,daily_wear
user_0129,p023,view,5,daily_wear
user_0129,p072,view,2,daily_wear
user_0129,p086,click,3,daily_wear
user_0129,p052,view,2,daily_wear
user_0130,p007,click,5,religious_buyer
user_0130,p057,view,4,religious_buyer
